# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     322     -0.61901114E-07     -0.61920589E-07     -0.89564293E-04     -0.17172983E-03
     323     -0.61901201E-07     -0.61920589E-07     -0.89732488E-04     -0.17172983E-03
     324     -0.61901254E-07     -0.61920589E-07     -0.89822953E-04     -0.17172983E-03
     325     -0.61901303E-07     -0.61920589E-07     -0.89906438E-04     -0.17172983E-03
     326     -0.61901404E-07     -0.61920589E-07     -0.90088236E-04     -0.17172983E-03
     327     -0.61901477E-07     -0.61920589E-07     -0.90219050E-04     -0.17172983E-03
     328     -0.61901544E-07     -0.61920589E-07     -0.90344001E-04     -0.17172983E-03
     329     -0.61901601E-07     -0.61920589E-07     -0.90462511E-04     -0.17172983E-03
     330     -0.61901689E-07     -0.61920589E-07     -0.90635581E-04     -0.17172983E-03
     331     -0.61901784E-07     -0.61920589E-07     -0.90785997E-04     -0.17172983E-03
     332     -0.61901861E-07     -0.61920589E-07     -0.90959624E-04     -0.17172983E-03
     333     -0.61901920E-07     -0.61920589E-07     -0.91052753E-04     -0.17172983E-03
     334     -0.61901989E-07     -0.61920589E-07     -0.91178297E-04     -0.17172983E-03
     335     -0.61902064E-07     -0.61920589E-07     -0.91301309E-04     -0.17172983E-03
     336     -0.61902132E-07     -0.61920589E-07     -0.91428711E-04     -0.17172983E-03
     337     -0.61902204E-07     -0.61920589E-07     -0.91600199E-04     -0.17172983E-03
     338     -0.61902279E-07     -0.61920589E-07     -0.91758748E-04     -0.17172983E-03
     339     -0.61902340E-07     -0.61920589E-07     -0.91871393E-04     -0.17172983E-03
     340     -0.61902423E-07     -0.61920589E-07     -0.92006068E-04     -0.17172983E-03
     341     -0.61902483E-07     -0.61920589E-07     -0.92119327E-04     -0.17172983E-03
     342     -0.61902545E-07     -0.61920589E-07     -0.92224947E-04     -0.17172983E-03
     343     -0.61902601E-07     -0.61920589E-07     -0.92343483E-04     -0.17172983E-03
     344     -0.61902665E-07     -0.61920589E-07     -0.92474774E-04     -0.17172983E-03
     345     -0.61902740E-07     -0.61920589E-07     -0.92640774E-04     -0.17172983E-03
     346     -0.61902786E-07     -0.61920589E-07     -0.92720297E-04     -0.17172983E-03
     347     -0.61902841E-07     -0.61920589E-07     -0.92851389E-04     -0.17172983E-03
     348     -0.61902906E-07     -0.61920589E-07     -0.92969541E-04     -0.17172983E-03
     349     -0.61902958E-07     -0.61920589E-07     -0.93083812E-04     -0.17172983E-03
     350     -0.61902998E-07     -0.61920589E-07     -0.93171691E-04     -0.17172983E-03
     351     -0.61903086E-07     -0.61920589E-07     -0.93346761E-04     -0.17172983E-03
     352     -0.61903121E-07     -0.61920589E-07     -0.93420764E-04     -0.17172983E-03
     353     -0.61903198E-07     -0.61920589E-07     -0.93617145E-04     -0.17172983E-03
     354     -0.61903257E-07     -0.61920589E-07     -0.93744847E-04     -0.17172983E-03
     355     -0.61903312E-07     -0.61920589E-07     -0.93853888E-04     -0.17172983E-03
     356     -0.61903374E-07     -0.61920589E-07     -0.93977179E-04     -0.17172983E-03
     357     -0.61903443E-07     -0.61920589E-07     -0.94115412E-04     -0.17172983E-03
     358     -0.61903495E-07     -0.61920589E-07     -0.94241753E-04     -0.17172983E-03
     359     -0.61903556E-07     -0.61920589E-07     -0.94380397E-04     -0.17172983E-03
     360     -0.61903611E-07     -0.61920589E-07     -0.94496232E-04     -0.17172983E-03
     361     -0.61903671E-07     -0.61920589E-07     -0.94604467E-04     -0.17172983E-03
     362     -0.61903746E-07     -0.61920589E-07     -0.94768680E-04     -0.17172983E-03
     363     -0.61903806E-07     -0.61920589E-07     -0.94899666E-04     -0.17172983E-03
     364     -0.61903857E-07     -0.61920589E-07     -0.95023921E-04     -0.17172983E-03
     365     -0.61903914E-07     -0.61920589E-07     -0.95159650E-04     -0.17172983E-03
     366     -0.61903971E-07     -0.61920589E-07     -0.95321087E-04     -0.17172983E-03
     367     -0.61904015E-07     -0.61920589E-07     -0.95426525E-04     -0.17172983E-03
     368     -0.61904054E-07     -0.61920589E-07     -0.95532753E-04     -0.17172983E-03
     369     -0.61904099E-07     -0.61920589E-07     -0.95625731E-04     -0.17172983E-03
     370     -0.61904159E-07     -0.61920589E-07     -0.95757610E-04     -0.17172983E-03
     371     -0.61904203E-07     -0.61920589E-07     -0.95855240E-04     -0.17172983E-03
     372     -0.61904256E-07     -0.61920589E-07     -0.95988171E-04     -0.17172983E-03
     373     -0.61904349E-07     -0.61920589E-07     -0.96200116E-04     -0.17172983E-03
     374     -0.61904411E-07     -0.61920589E-07     -0.96343547E-04     -0.17172983E-03
     375     -0.61904456E-07     -0.61920589E-07     -0.96452625E-04     -0.17172983E-03
     376     -0.61904492E-07     -0.61920589E-07     -0.96544625E-04     -0.17172983E-03
     377     -0.61904533E-07     -0.61920589E-07     -0.96643430E-04     -0.17172983E-03
     378     -0.61904592E-07     -0.61920589E-07     -0.96762835E-04     -0.17172983E-03
     379     -0.61904637E-07     -0.61920589E-07     -0.96862922E-04     -0.17172983E-03
     380     -0.61904684E-07     -0.61920589E-07     -0.96968643E-04     -0.17172983E-03
     381     -0.61904739E-07     -0.61920589E-07     -0.97089852E-04     -0.17172983E-03
     382     -0.61904794E-07     -0.61920589E-07     -0.97221388E-04     -0.17172983E-03
     383     -0.61904855E-07     -0.61920589E-07     -0.97387239E-04     -0.17172983E-03
     384     -0.61904910E-07     -0.61920589E-07     -0.97526835E-04     -0.17172983E-03
     385     -0.61904974E-07     -0.61920589E-07     -0.97669968E-04     -0.17172983E-03
     386     -0.61905032E-07     -0.61920589E-07     -0.97849350E-04     -0.17172983E-03
     387     -0.61905073E-07     -0.61920589E-07     -0.97944580E-04     -0.17172983E-03
     388     -0.61905124E-07     -0.61920589E-07     -0.98079857E-04     -0.17172983E-03
     389     -0.61905178E-07     -0.61920589E-07     -0.98228123E-04     -0.17172983E-03
     390     -0.61905214E-07     -0.61920589E-07     -0.98323699E-04     -0.17172983E-03
     391     -0.61905260E-07     -0.61920589E-07     -0.98453957E-04     -0.17172983E-03
     392     -0.61905308E-07     -0.61920589E-07     -0.98588851E-04     -0.17172983E-03
     393     -0.61905349E-07     -0.61920589E-07     -0.98696914E-04     -0.17172983E-03
     394     -0.61905406E-07     -0.61920589E-07     -0.98871162E-04     -0.17172983E-03
     395     -0.61905467E-07     -0.61920589E-07     -0.99035784E-04     -0.17172983E-03
     396     -0.61905513E-07     -0.61920589E-07     -0.99153612E-04     -0.17172983E-03
     397     -0.61905566E-07     -0.61920589E-07     -0.99292221E-04     -0.17172983E-03
     398     -0.61905618E-07     -0.61920589E-07     -0.99434671E-04     -0.17172983E-03
     399     -0.61905664E-07     -0.61920589E-07     -0.99542157E-04     -0.17172983E-03
     400     -0.61905707E-07     -0.61920589E-07     -0.99679040E-04     -0.17172983E-03
     401     -0.61905739E-07     -0.61920589E-07     -0.99763905E-04     -0.17172983E-03
     402     -0.61905773E-07     -0.61920589E-07     -0.99886241E-04     -0.17172983E-03
     403     -0.61905808E-07     -0.61920589E-07     -0.99993298E-04     -0.17172983E-03
     404     -0.61905838E-07     -0.61920589E-07     -0.10007905E-03     -0.17172983E-03
     405     -0.61905871E-07     -0.61920589E-07     -0.10018989E-03     -0.17172983E-03
     406     -0.61905902E-07     -0.61920589E-07     -0.10027173E-03     -0.17172983E-03
     407     -0.61905938E-07     -0.61920589E-07     -0.10037512E-03     -0.17172983E-03
     408     -0.61905972E-07     -0.61920589E-07     -0.10047348E-03     -0.17172983E-03
     409     -0.61906010E-07     -0.61920589E-07     -0.10057484E-03     -0.17172983E-03
     410     -0.61906041E-07     -0.61920589E-07     -0.10066515E-03     -0.17172983E-03
     411     -0.61906086E-07     -0.61920589E-07     -0.10082394E-03     -0.17172983E-03
     412     -0.61906131E-07     -0.61920589E-07     -0.10094962E-03     -0.17172983E-03
     413     -0.61906171E-07     -0.61920589E-07     -0.10107415E-03     -0.17172983E-03
     414     -0.61906212E-07     -0.61920589E-07     -0.10118834E-03     -0.17172983E-03
     415     -0.61906244E-07     -0.61920589E-07     -0.10128762E-03     -0.17172983E-03
     416     -0.61906277E-07     -0.61920589E-07     -0.10139000E-03     -0.17172983E-03
     417     -0.61906333E-07     -0.61920589E-07     -0.10154284E-03     -0.17172983E-03
     418     -0.61906372E-07     -0.61920589E-07     -0.10166101E-03     -0.17172983E-03
     419     -0.61906411E-07     -0.61920589E-07     -0.10178485E-03     -0.17172983E-03
     420     -0.61906448E-07     -0.61920589E-07     -0.10189432E-03     -0.17172983E-03
     421     -0.61906492E-07     -0.61920589E-07     -0.10202796E-03     -0.17172983E-03
     422     -0.61906539E-07     -0.61920589E-07     -0.10215724E-03     -0.17172983E-03
     423     -0.61906586E-07     -0.61920589E-07     -0.10231039E-03     -0.17172983E-03
     424     -0.61906619E-07     -0.61920589E-07     -0.10242452E-03     -0.17172983E-03
     425     -0.61906660E-07     -0.61920589E-07     -0.10255838E-03     -0.17172983E-03
     426     -0.61906693E-07     -0.61920589E-07     -0.10268716E-03     -0.17172983E-03
     427     -0.61906754E-07     -0.61920589E-07     -0.10286917E-03     -0.17172983E-03
     428     -0.61906780E-07     -0.61920589E-07     -0.10295839E-03     -0.17172983E-03
     429     -0.61906828E-07     -0.61920589E-07     -0.10313396E-03     -0.17172983E-03
     430     -0.61906871E-07     -0.61920589E-07     -0.10327201E-03     -0.17172983E-03
     431     -0.61906917E-07     -0.61920589E-07     -0.10343566E-03     -0.17172983E-03
     432     -0.61906952E-07     -0.61920589E-07     -0.10355573E-03     -0.17172983E-03
     433     -0.61906978E-07     -0.61920589E-07     -0.10364873E-03     -0.17172983E-03
     434     -0.61907007E-07     -0.61920589E-07     -0.10375231E-03     -0.17172983E-03
     435     -0.61907054E-07     -0.61920589E-07     -0.10390073E-03     -0.17172983E-03
     436     -0.61907099E-07     -0.61920589E-07     -0.10406523E-03     -0.17172983E-03
     437     -0.61907127E-07     -0.61920589E-07     -0.10417243E-03     -0.17172983E-03
     438     -0.61907169E-07     -0.61920589E-07     -0.10432324E-03     -0.17172983E-03
     439     -0.61907207E-07     -0.61920589E-07     -0.10448085E-03     -0.17172983E-03
     440     -0.61907231E-07     -0.61920589E-07     -0.10456497E-03     -0.17172983E-03
     441     -0.61907266E-07     -0.61920589E-07     -0.10470653E-03     -0.17172983E-03
     442     -0.61907310E-07     -0.61920589E-07     -0.10487809E-03     -0.17172983E-03
     443     -0.61907341E-07     -0.61920589E-07     -0.10499824E-03     -0.17172983E-03
     444     -0.61907379E-07     -0.61920589E-07     -0.10512161E-03     -0.17172983E-03
     445     -0.61907407E-07     -0.61920589E-07     -0.10524201E-03     -0.17172983E-03
     446     -0.61907451E-07     -0.61920589E-07     -0.10540578E-03     -0.17172983E-03
     447     -0.61907485E-07     -0.61920589E-07     -0.10554008E-03     -0.17172983E-03
     448     -0.61907538E-07     -0.61920589E-07     -0.10575352E-03     -0.17172983E-03
     449     -0.61907567E-07     -0.61920589E-07     -0.10587257E-03     -0.17172983E-03
     450     -0.61907605E-07     -0.61920589E-07     -0.10603233E-03     -0.17172983E-03
     451     -0.61907625E-07     -0.61920589E-07     -0.10611096E-03     -0.17172983E-03
     452     -0.61907669E-07     -0.61920589E-07     -0.10629064E-03     -0.17172983E-03
     453     -0.61907690E-07     -0.61920589E-07     -0.10640493E-03     -0.17172983E-03
     454     -0.61907728E-07     -0.61920589E-07     -0.10658526E-03     -0.17172983E-03
     455     -0.61907755E-07     -0.61920589E-07     -0.10672524E-03     -0.17172983E-03
     456     -0.61907790E-07     -0.61920589E-07     -0.10691269E-03     -0.17172983E-03
     457     -0.61907814E-07     -0.61920589E-07     -0.10703450E-03     -0.17172983E-03
     458     -0.61907856E-07     -0.61920589E-07     -0.10721164E-03     -0.17172983E-03
     459     -0.61907897E-07     -0.61920589E-07     -0.10738169E-03     -0.17172983E-03
     460     -0.61907924E-07     -0.61920589E-07     -0.10750429E-03     -0.17172983E-03
     461     -0.61907946E-07     -0.61920589E-07     -0.10760185E-03     -0.17172983E-03
     462     -0.61907973E-07     -0.61920589E-07     -0.10774808E-03     -0.17172983E-03
     463     -0.61908003E-07     -0.61920589E-07     -0.10789287E-03     -0.17172983E-03
     464     -0.61908022E-07     -0.61920589E-07     -0.10797981E-03     -0.17172983E-03
     465     -0.61908044E-07     -0.61920589E-07     -0.10807159E-03     -0.17172983E-03
     466     -0.61908060E-07     -0.61920589E-07     -0.10814919E-03     -0.17172983E-03
     467     -0.61908095E-07     -0.61920589E-07     -0.10829607E-03     -0.17172983E-03
     468     -0.61908126E-07     -0.61920589E-07     -0.10842433E-03     -0.17172983E-03
     469     -0.61908147E-07     -0.61920589E-07     -0.10852012E-03     -0.17172983E-03
     470     -0.61908167E-07     -0.61920589E-07     -0.10861809E-03     -0.17172983E-03
     471     -0.61908188E-07     -0.61920589E-07     -0.10872325E-03     -0.17172983E-03
     472     -0.61908213E-07     -0.61920589E-07     -0.10885729E-03     -0.17172983E-03
     473     -0.61908239E-07     -0.61920589E-07     -0.10899250E-03     -0.17172983E-03
     474     -0.61908257E-07     -0.61920589E-07     -0.10909529E-03     -0.17172983E-03
     475     -0.61908283E-07     -0.61920589E-07     -0.10922214E-03     -0.17172983E-03
     476     -0.61908306E-07     -0.61920589E-07     -0.10937273E-03     -0.17172983E-03
     477     -0.61908328E-07     -0.61920589E-07     -0.10948889E-03     -0.17172983E-03
     478     -0.61908350E-07     -0.61920589E-07     -0.10962427E-03     -0.17172983E-03
     479     -0.61908381E-07     -0.61920589E-07     -0.10975878E-03     -0.17172983E-03
     480     -0.61908411E-07     -0.61920589E-07     -0.10991863E-03     -0.17172983E-03
     481     -0.61908431E-07     -0.61920589E-07     -0.11003672E-03     -0.17172983E-03
     482     -0.61908457E-07     -0.61920589E-07     -0.11015901E-03     -0.17172983E-03
     483     -0.61908488E-07     -0.61920589E-07     -0.11030725E-03     -0.17172983E-03
     484     -0.61908512E-07     -0.61920589E-07     -0.11045238E-03     -0.17172983E-03
     485     -0.61908537E-07     -0.61920589E-07     -0.11060500E-03     -0.17172983E-03
     486     -0.61908556E-07     -0.61920589E-07     -0.11071095E-03     -0.17172983E-03
     487     -0.61908583E-07     -0.61920589E-07     -0.11088235E-03     -0.17172983E-03
     488     -0.61908602E-07     -0.61920589E-07     -0.11097732E-03     -0.17172983E-03
     489     -0.61908627E-07     -0.61920589E-07     -0.11112605E-03     -0.17172983E-03
     490     -0.61908653E-07     -0.61920589E-07     -0.11127458E-03     -0.17172983E-03
     491     -0.61908675E-07     -0.61920589E-07     -0.11144062E-03     -0.17172983E-03
     492     -0.61908695E-07     -0.61920589E-07     -0.11155728E-03     -0.17172983E-03
     493     -0.61908712E-07     -0.61920589E-07     -0.11164906E-03     -0.17172983E-03
     494     -0.61908734E-07     -0.61920589E-07     -0.11179563E-03     -0.17172983E-03
     495     -0.61908762E-07     -0.61920589E-07     -0.11195228E-03     -0.17172983E-03
     496     -0.61908780E-07     -0.61920589E-07     -0.11207898E-03     -0.17172983E-03
 
# q=  0.00000000E+00  0.83333333E-01  0.00000000E+00  (qpt 2)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.24788488E-03     -0.40364712E-03     -0.26545031E-05     -0.17186794E-03
       2     -0.26987637E-03     -0.40364712E-03     -0.51099641E-05     -0.17186794E-03
       3     -0.27716783E-03     -0.40364712E-03     -0.60465073E-05     -0.17186794E-03
       4     -0.27911687E-03     -0.40364712E-03     -0.69796881E-05     -0.17186794E-03
       5     -0.28965538E-03     -0.40364712E-03     -0.78295075E-05     -0.17186794E-03
       6     -0.29273422E-03     -0.40364712E-03     -0.91269054E-05     -0.17186794E-03
       7     -0.31597264E-03     -0.40364712E-03     -0.11348640E-04     -0.17186794E-03
       8     -0.32134034E-03     -0.40364712E-03     -0.12478745E-04     -0.17186794E-03
