# q=  0.43737296E-03  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     322     -0.11841799E-07     -0.11845524E-07     -0.89628013E-04     -0.17189968E-03
     323     -0.11841816E-07     -0.11845524E-07     -0.89796373E-04     -0.17189968E-03
     324     -0.11841826E-07     -0.11845524E-07     -0.89886931E-04     -0.17189968E-03
     325     -0.11841835E-07     -0.11845524E-07     -0.89970500E-04     -0.17189968E-03
     326     -0.11841854E-07     -0.11845524E-07     -0.90152457E-04     -0.17189968E-03
     327     -0.11841868E-07     -0.11845524E-07     -0.90283378E-04     -0.17189968E-03
     328     -0.11841881E-07     -0.11845524E-07     -0.90408460E-04     -0.17189968E-03
     329     -0.11841892E-07     -0.11845524E-07     -0.90527081E-04     -0.17189968E-03
     330     -0.11841909E-07     -0.11845524E-07     -0.90700292E-04     -0.17189968E-03
     331     -0.11841927E-07     -0.11845524E-07     -0.90850810E-04     -0.17189968E-03
     332     -0.11841942E-07     -0.11845524E-07     -0.91024591E-04     -0.17189968E-03
     333     -0.11841953E-07     -0.11845524E-07     -0.91117808E-04     -0.17189968E-03
     334     -0.11841966E-07     -0.11845524E-07     -0.91243489E-04     -0.17189968E-03
     335     -0.11841981E-07     -0.11845524E-07     -0.91366601E-04     -0.17189968E-03
     336     -0.11841994E-07     -0.11845524E-07     -0.91494119E-04     -0.17189968E-03
     337     -0.11842007E-07     -0.11845524E-07     -0.91665788E-04     -0.17189968E-03
     338     -0.11842022E-07     -0.11845524E-07     -0.91824489E-04     -0.17189968E-03
     339     -0.11842033E-07     -0.11845524E-07     -0.91937244E-04     -0.17189968E-03
     340     -0.11842049E-07     -0.11845524E-07     -0.92072038E-04     -0.17189968E-03
     341     -0.11842061E-07     -0.11845524E-07     -0.92185423E-04     -0.17189968E-03
     342     -0.11842073E-07     -0.11845524E-07     -0.92291138E-04     -0.17189968E-03
     343     -0.11842083E-07     -0.11845524E-07     -0.92409803E-04     -0.17189968E-03
     344     -0.11842095E-07     -0.11845524E-07     -0.92541219E-04     -0.17189968E-03
     345     -0.11842110E-07     -0.11845524E-07     -0.92707393E-04     -0.17189968E-03
     346     -0.11842119E-07     -0.11845524E-07     -0.92786992E-04     -0.17189968E-03
     347     -0.11842129E-07     -0.11845524E-07     -0.92918221E-04     -0.17189968E-03
     348     -0.11842142E-07     -0.11845524E-07     -0.93036457E-04     -0.17189968E-03
     349     -0.11842152E-07     -0.11845524E-07     -0.93150826E-04     -0.17189968E-03
     350     -0.11842159E-07     -0.11845524E-07     -0.93238786E-04     -0.17189968E-03
     351     -0.11842176E-07     -0.11845524E-07     -0.93414022E-04     -0.17189968E-03
     352     -0.11842183E-07     -0.11845524E-07     -0.93488106E-04     -0.17189968E-03
     353     -0.11842197E-07     -0.11845524E-07     -0.93684665E-04     -0.17189968E-03
     354     -0.11842209E-07     -0.11845524E-07     -0.93812482E-04     -0.17189968E-03
     355     -0.11842219E-07     -0.11845524E-07     -0.93921632E-04     -0.17189968E-03
     356     -0.11842231E-07     -0.11845524E-07     -0.94045032E-04     -0.17189968E-03
     357     -0.11842244E-07     -0.11845524E-07     -0.94183390E-04     -0.17189968E-03
     358     -0.11842254E-07     -0.11845524E-07     -0.94309867E-04     -0.17189968E-03
     359     -0.11842266E-07     -0.11845524E-07     -0.94448643E-04     -0.17189968E-03
     360     -0.11842277E-07     -0.11845524E-07     -0.94564598E-04     -0.17189968E-03
     361     -0.11842288E-07     -0.11845524E-07     -0.94672945E-04     -0.17189968E-03
     362     -0.11842302E-07     -0.11845524E-07     -0.94837321E-04     -0.17189968E-03
     363     -0.11842314E-07     -0.11845524E-07     -0.94968427E-04     -0.17189968E-03
     364     -0.11842324E-07     -0.11845524E-07     -0.95092800E-04     -0.17189968E-03
     365     -0.11842334E-07     -0.11845524E-07     -0.95228661E-04     -0.17189968E-03
     366     -0.11842345E-07     -0.11845524E-07     -0.95390271E-04     -0.17189968E-03
     367     -0.11842354E-07     -0.11845524E-07     -0.95495822E-04     -0.17189968E-03
     368     -0.11842361E-07     -0.11845524E-07     -0.95602160E-04     -0.17189968E-03
     369     -0.11842370E-07     -0.11845524E-07     -0.95695225E-04     -0.17189968E-03
     370     -0.11842381E-07     -0.11845524E-07     -0.95827241E-04     -0.17189968E-03
     371     -0.11842390E-07     -0.11845524E-07     -0.95924971E-04     -0.17189968E-03
     372     -0.11842400E-07     -0.11845524E-07     -0.96058039E-04     -0.17189968E-03
     373     -0.11842418E-07     -0.11845524E-07     -0.96270204E-04     -0.17189968E-03
     374     -0.11842430E-07     -0.11845524E-07     -0.96413775E-04     -0.17189968E-03
     375     -0.11842438E-07     -0.11845524E-07     -0.96522970E-04     -0.17189968E-03
     376     -0.11842445E-07     -0.11845524E-07     -0.96615063E-04     -0.17189968E-03
     377     -0.11842453E-07     -0.11845524E-07     -0.96713978E-04     -0.17189968E-03
     378     -0.11842464E-07     -0.11845524E-07     -0.96833486E-04     -0.17189968E-03
     379     -0.11842473E-07     -0.11845524E-07     -0.96933679E-04     -0.17189968E-03
     380     -0.11842482E-07     -0.11845524E-07     -0.97039510E-04     -0.17189968E-03
     381     -0.11842492E-07     -0.11845524E-07     -0.97160847E-04     -0.17189968E-03
     382     -0.11842503E-07     -0.11845524E-07     -0.97292520E-04     -0.17189968E-03
     383     -0.11842515E-07     -0.11845524E-07     -0.97458556E-04     -0.17189968E-03
     384     -0.11842525E-07     -0.11845524E-07     -0.97598309E-04     -0.17189968E-03
     385     -0.11842537E-07     -0.11845524E-07     -0.97741584E-04     -0.17189968E-03
     386     -0.11842548E-07     -0.11845524E-07     -0.97921170E-04     -0.17189968E-03
     387     -0.11842556E-07     -0.11845524E-07     -0.98016495E-04     -0.17189968E-03
     388     -0.11842566E-07     -0.11845524E-07     -0.98151926E-04     -0.17189968E-03
     389     -0.11842576E-07     -0.11845524E-07     -0.98300330E-04     -0.17189968E-03
     390     -0.11842583E-07     -0.11845524E-07     -0.98396015E-04     -0.17189968E-03
     391     -0.11842592E-07     -0.11845524E-07     -0.98526413E-04     -0.17189968E-03
     392     -0.11842601E-07     -0.11845524E-07     -0.98661467E-04     -0.17189968E-03
     393     -0.11842609E-07     -0.11845524E-07     -0.98769637E-04     -0.17189968E-03
     394     -0.11842620E-07     -0.11845524E-07     -0.98944066E-04     -0.17189968E-03
     395     -0.11842632E-07     -0.11845524E-07     -0.99108846E-04     -0.17189968E-03
     396     -0.11842640E-07     -0.11845524E-07     -0.99226808E-04     -0.17189968E-03
     397     -0.11842651E-07     -0.11845524E-07     -0.99365559E-04     -0.17189968E-03
     398     -0.11842661E-07     -0.11845524E-07     -0.99508155E-04     -0.17189968E-03
     399     -0.11842669E-07     -0.11845524E-07     -0.99615740E-04     -0.17189968E-03
     400     -0.11842678E-07     -0.11845524E-07     -0.99752776E-04     -0.17189968E-03
     401     -0.11842684E-07     -0.11845524E-07     -0.99837750E-04     -0.17189968E-03
     402     -0.11842690E-07     -0.11845524E-07     -0.99960223E-04     -0.17189968E-03
     403     -0.11842697E-07     -0.11845524E-07     -0.10006739E-03     -0.17189968E-03
     404     -0.11842703E-07     -0.11845524E-07     -0.10015323E-03     -0.17189968E-03
     405     -0.11842709E-07     -0.11845524E-07     -0.10026419E-03     -0.17189968E-03
     406     -0.11842715E-07     -0.11845524E-07     -0.10034613E-03     -0.17189968E-03
     407     -0.11842722E-07     -0.11845524E-07     -0.10044963E-03     -0.17189968E-03
     408     -0.11842728E-07     -0.11845524E-07     -0.10054809E-03     -0.17189968E-03
     409     -0.11842735E-07     -0.11845524E-07     -0.10064956E-03     -0.17189968E-03
     410     -0.11842741E-07     -0.11845524E-07     -0.10073997E-03     -0.17189968E-03
     411     -0.11842750E-07     -0.11845524E-07     -0.10089895E-03     -0.17189968E-03
     412     -0.11842759E-07     -0.11845524E-07     -0.10102476E-03     -0.17189968E-03
     413     -0.11842766E-07     -0.11845524E-07     -0.10114943E-03     -0.17189968E-03
     414     -0.11842774E-07     -0.11845524E-07     -0.10126373E-03     -0.17189968E-03
     415     -0.11842780E-07     -0.11845524E-07     -0.10136315E-03     -0.17189968E-03
     416     -0.11842787E-07     -0.11845524E-07     -0.10146562E-03     -0.17189968E-03
     417     -0.11842797E-07     -0.11845524E-07     -0.10161865E-03     -0.17189968E-03
     418     -0.11842805E-07     -0.11845524E-07     -0.10173694E-03     -0.17189968E-03
     419     -0.11842812E-07     -0.11845524E-07     -0.10186092E-03     -0.17189968E-03
     420     -0.11842819E-07     -0.11845524E-07     -0.10197051E-03     -0.17189968E-03
     421     -0.11842828E-07     -0.11845524E-07     -0.10210430E-03     -0.17189968E-03
     422     -0.11842837E-07     -0.11845524E-07     -0.10223370E-03     -0.17189968E-03
     423     -0.11842846E-07     -0.11845524E-07     -0.10238702E-03     -0.17189968E-03
     424     -0.11842852E-07     -0.11845524E-07     -0.10250127E-03     -0.17189968E-03
     425     -0.11842860E-07     -0.11845524E-07     -0.10263529E-03     -0.17189968E-03
     426     -0.11842866E-07     -0.11845524E-07     -0.10276421E-03     -0.17189968E-03
     427     -0.11842878E-07     -0.11845524E-07     -0.10294641E-03     -0.17189968E-03
     428     -0.11842883E-07     -0.11845524E-07     -0.10303573E-03     -0.17189968E-03
     429     -0.11842892E-07     -0.11845524E-07     -0.10321149E-03     -0.17189968E-03
     430     -0.11842900E-07     -0.11845524E-07     -0.10334970E-03     -0.17189968E-03
     431     -0.11842909E-07     -0.11845524E-07     -0.10351352E-03     -0.17189968E-03
     432     -0.11842916E-07     -0.11845524E-07     -0.10363372E-03     -0.17189968E-03
     433     -0.11842921E-07     -0.11845524E-07     -0.10372683E-03     -0.17189968E-03
     434     -0.11842926E-07     -0.11845524E-07     -0.10383052E-03     -0.17189968E-03
     435     -0.11842935E-07     -0.11845524E-07     -0.10397910E-03     -0.17189968E-03
     436     -0.11842944E-07     -0.11845524E-07     -0.10414380E-03     -0.17189968E-03
     437     -0.11842949E-07     -0.11845524E-07     -0.10425113E-03     -0.17189968E-03
     438     -0.11842957E-07     -0.11845524E-07     -0.10440211E-03     -0.17189968E-03
     439     -0.11842964E-07     -0.11845524E-07     -0.10455993E-03     -0.17189968E-03
     440     -0.11842969E-07     -0.11845524E-07     -0.10464414E-03     -0.17189968E-03
     441     -0.11842976E-07     -0.11845524E-07     -0.10478589E-03     -0.17189968E-03
     442     -0.11842984E-07     -0.11845524E-07     -0.10495763E-03     -0.17189968E-03
     443     -0.11842990E-07     -0.11845524E-07     -0.10507794E-03     -0.17189968E-03
     444     -0.11842997E-07     -0.11845524E-07     -0.10520146E-03     -0.17189968E-03
     445     -0.11843003E-07     -0.11845524E-07     -0.10532201E-03     -0.17189968E-03
     446     -0.11843011E-07     -0.11845524E-07     -0.10548597E-03     -0.17189968E-03
     447     -0.11843018E-07     -0.11845524E-07     -0.10562045E-03     -0.17189968E-03
     448     -0.11843028E-07     -0.11845524E-07     -0.10583417E-03     -0.17189968E-03
     449     -0.11843033E-07     -0.11845524E-07     -0.10595336E-03     -0.17189968E-03
     450     -0.11843041E-07     -0.11845524E-07     -0.10611332E-03     -0.17189968E-03
     451     -0.11843044E-07     -0.11845524E-07     -0.10619204E-03     -0.17189968E-03
     452     -0.11843053E-07     -0.11845524E-07     -0.10637194E-03     -0.17189968E-03
     453     -0.11843057E-07     -0.11845524E-07     -0.10648637E-03     -0.17189968E-03
     454     -0.11843064E-07     -0.11845524E-07     -0.10666697E-03     -0.17189968E-03
     455     -0.11843069E-07     -0.11845524E-07     -0.10680714E-03     -0.17189968E-03
     456     -0.11843076E-07     -0.11845524E-07     -0.10699485E-03     -0.17189968E-03
     457     -0.11843081E-07     -0.11845524E-07     -0.10711680E-03     -0.17189968E-03
     458     -0.11843089E-07     -0.11845524E-07     -0.10729417E-03     -0.17189968E-03
     459     -0.11843096E-07     -0.11845524E-07     -0.10746444E-03     -0.17189968E-03
     460     -0.11843101E-07     -0.11845524E-07     -0.10758722E-03     -0.17189968E-03
     461     -0.11843106E-07     -0.11845524E-07     -0.10768490E-03     -0.17189968E-03
     462     -0.11843111E-07     -0.11845524E-07     -0.10783132E-03     -0.17189968E-03
     463     -0.11843117E-07     -0.11845524E-07     -0.10797630E-03     -0.17189968E-03
     464     -0.11843120E-07     -0.11845524E-07     -0.10806335E-03     -0.17189968E-03
     465     -0.11843124E-07     -0.11845524E-07     -0.10815525E-03     -0.17189968E-03
     466     -0.11843128E-07     -0.11845524E-07     -0.10823296E-03     -0.17189968E-03
     467     -0.11843134E-07     -0.11845524E-07     -0.10838002E-03     -0.17189968E-03
     468     -0.11843140E-07     -0.11845524E-07     -0.10850846E-03     -0.17189968E-03
     469     -0.11843144E-07     -0.11845524E-07     -0.10860438E-03     -0.17189968E-03
     470     -0.11843148E-07     -0.11845524E-07     -0.10870249E-03     -0.17189968E-03
     471     -0.11843152E-07     -0.11845524E-07     -0.10880777E-03     -0.17189968E-03
     472     -0.11843157E-07     -0.11845524E-07     -0.10894198E-03     -0.17189968E-03
     473     -0.11843162E-07     -0.11845524E-07     -0.10907739E-03     -0.17189968E-03
     474     -0.11843165E-07     -0.11845524E-07     -0.10918034E-03     -0.17189968E-03
     475     -0.11843170E-07     -0.11845524E-07     -0.10930735E-03     -0.17189968E-03
     476     -0.11843175E-07     -0.11845524E-07     -0.10945816E-03     -0.17189968E-03
     477     -0.11843179E-07     -0.11845524E-07     -0.10957447E-03     -0.17189968E-03
     478     -0.11843183E-07     -0.11845524E-07     -0.10971003E-03     -0.17189968E-03
     479     -0.11843189E-07     -0.11845524E-07     -0.10984468E-03     -0.17189968E-03
     480     -0.11843195E-07     -0.11845524E-07     -0.11000474E-03     -0.17189968E-03
     481     -0.11843199E-07     -0.11845524E-07     -0.11012299E-03     -0.17189968E-03
     482     -0.11843203E-07     -0.11845524E-07     -0.11024540E-03     -0.17189968E-03
     483     -0.11843209E-07     -0.11845524E-07     -0.11039383E-03     -0.17189968E-03
     484     -0.11843214E-07     -0.11845524E-07     -0.11053919E-03     -0.17189968E-03
     485     -0.11843219E-07     -0.11845524E-07     -0.11069205E-03     -0.17189968E-03
     486     -0.11843222E-07     -0.11845524E-07     -0.11079814E-03     -0.17189968E-03
     487     -0.11843228E-07     -0.11845524E-07     -0.11096979E-03     -0.17189968E-03
     488     -0.11843231E-07     -0.11845524E-07     -0.11106490E-03     -0.17189968E-03
     489     -0.11843236E-07     -0.11845524E-07     -0.11121386E-03     -0.17189968E-03
     490     -0.11843241E-07     -0.11845524E-07     -0.11136261E-03     -0.17189968E-03
     491     -0.11843245E-07     -0.11845524E-07     -0.11152891E-03     -0.17189968E-03
     492     -0.11843249E-07     -0.11845524E-07     -0.11164574E-03     -0.17189968E-03
     493     -0.11843252E-07     -0.11845524E-07     -0.11173764E-03     -0.17189968E-03
     494     -0.11843257E-07     -0.11845524E-07     -0.11188444E-03     -0.17189968E-03
     495     -0.11843262E-07     -0.11845524E-07     -0.11204132E-03     -0.17189968E-03
     496     -0.11843265E-07     -0.11845524E-07     -0.11216820E-03     -0.17189968E-03
 
# q=  0.17494918E-02  0.00000000E+00  0.00000000E+00  (qpt 2)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.11942014E-06     -0.18951970E-06     -0.26048985E-05     -0.17150406E-03
       2     -0.12950734E-06     -0.18951970E-06     -0.50374035E-05     -0.17150406E-03
       3     -0.13280222E-06     -0.18951970E-06     -0.59777455E-05     -0.17150406E-03
       4     -0.13355006E-06     -0.18951970E-06     -0.69088772E-05     -0.17150406E-03
       5     -0.13847546E-06     -0.18951970E-06     -0.77562570E-05     -0.17150406E-03
       6     -0.13971933E-06     -0.18951970E-06     -0.90483195E-05     -0.17150406E-03
       7     -0.15048838E-06     -0.18951970E-06     -0.11249300E-04     -0.17150406E-03
       8     -0.15286396E-06     -0.18951970E-06     -0.12382348E-04     -0.17150406E-03
